,filename,link,id
1200,Ola_Hawatmeh.csv,https://www.twitter.com/OlaForCongress,OlaForCongress
1201,Willie_Ng.csv,https://www.twitter.com/WillieForTexas,WillieForTexas
1202,Jane_Hamilton.csv,https://www.twitter.com/JaneHopeTX,JaneHopeTX
1203,Lee_Stahley.csv,https://www.twitter.com/LeeStahley,LeeStahley
1204,Wendy_Schmeling.csv,https://www.twitter.com/wendy_schmeling,wendy_schmeling
1205,Marty_Gearheart.csv,https://www.twitter.com/MartyGearheart,MartyGearheart
1206,Dominick_Dina.csv,https://www.twitter.com/DominickDina,DominickDina
1207,Kathleen_Bailey.csv,https://www.twitter.com/KCBailey2022,KCBailey2022
1208,John_Collick.csv,https://www.twitter.com/johncollick,johncollick
1209,Charlie_Gaddis.csv,https://www.twitter.com/CharlieCongress,CharlieCongress
1210,Adam_Broad.csv,https://www.twitter.com/adambroad2020,adambroad2020
1211,Jeremy_Liggett.csv,https://www.twitter.com/jeremy_liggett,jeremy_liggett
1212,Terry_Neese.csv,https://www.twitter.com/NeeseForOK5,NeeseForOK5
1213,Allen_Waters.csv,https://www.twitter.com/AllenRWaters,AllenRWaters
1214,Keith_Corbett.csv,https://www.twitter.com/Keith4Congress,Keith4Congress
1215,Dana_Balter.csv,https://www.twitter.com/dana_balter,dana_balter
1216,Brad_Namdar.csv,https://www.twitter.com/BradNamdar,BradNamdar
1217,Sara_Walsh.csv,https://www.twitter.com/SaraForMissouri,SaraForMissouri
1218,Keith_Neuendorff.csv,https://www.twitter.com/KeithNeuendorff,KeithNeuendorff
1219,Michael_Ruiz.csv,https://www.twitter.com/Mike4_Congress,Mike4_Congress
1220,Kurt_Schrader.csv,https://www.twitter.com/VoteSchrader,VoteSchrader
1221,Cherie_Lott.csv,https://www.twitter.com/CherieLott,CherieLott
1222,Michael_Berean.csv,https://www.twitter.com/michaelfberean,michaelfberean
1223,Kelly_Daughtry.csv,https://www.twitter.com/KellyDaughtryNC,KellyDaughtryNC
1224,Kathleen_Rice.csv,https://www.twitter.com/KathleenRice,KathleenRice
1225,Patrick_Hope.csv,https://www.twitter.com/HopeforVirginia,HopeforVirginia
1226,Gerald_Connolly.csv,https://www.twitter.com/ElectConnolly,ElectConnolly
1227,Timothy_Swain.csv,https://www.twitter.com/SwainForSenate,SwainForSenate
1228,Barbara_Seidman.csv,https://www.twitter.com/seidmanelect,seidmanelect
1229,Joanne_Mantilla.csv,https://www.twitter.com/jojoforcongress,jojoforcongress
1230,Merritt_Hale.csv,https://www.twitter.com/MerrittHale,MerrittHale
1231,Eddie_Tarazona.csv,https://www.twitter.com/EddieTarazonaFL,EddieTarazonaFL
1232,Ashley_Ehasz.csv,https://www.twitter.com/ashley_ehasz,ashley_ehasz
1233,Daniel_Merritt.csv,https://www.twitter.com/MerrittForGA,MerrittForGA
1234,Donald_Nevills.csv,https://www.twitter.com/Don4Congress,Don4Congress
1235,Knute_Buehler.csv,https://www.twitter.com/KnuteBuehler,KnuteBuehler
1236,Johnny_Humphrey.csv,https://www.twitter.com/JHumphreyCO8,JHumphreyCO8
1237,Rick_Coplen.csv,https://www.twitter.com/RickforPA10,RickforPA10
1238,Rey_Gonzalez.csv,https://www.twitter.com/reygonzalez34,reygonzalez34
1239,Claire_Wirth.csv,https://www.twitter.com/BuilderClaireKY,BuilderClaireKY
1240,Kristy_Gnibus.csv,https://www.twitter.com/kristy4pa,kristy4pa
1241,Elizabeth_Fletcher.csv,https://www.twitter.com/lizzie4congress,lizzie4congress
1242,Iroghama_Omere.csv,https://www.twitter.com/IroghamaTX,IroghamaTX
1243,Alexander_Mooney.csv,https://www.twitter.com/MooneyforWV,MooneyforWV
1244,Adrienne_Bell.csv,https://twitter.com/AdrBell,AdrBell
1245,Michael_Koolidge.csv,https://www.twitter.com/koolidge,koolidge
1246,Beth_Hampson.csv,https://www.twitter.com/BethHampsonCA,BethHampsonCA
1247,Iymen_Chehade.csv,https://www.twitter.com/iymen4congress,iymen4congress
1248,Paulette_Jordan.csv,https://www.twitter.com/electpaulette,electpaulette
1249,Ejike_Okpa.csv,https://www.twitter.com/okpaforcongress,okpaforcongress
1250,Jannquell_Peters.csv,https://www.twitter.com/jannquell4GA13,jannquell4GA13
1251,Mario_Fratto.csv,https://www.twitter.com/MarioFratto,MarioFratto
1252,Elbert_Bartell.csv,https://www.twitter.com/BartellforGov,BartellforGov
1253,Patrick_Delices.csv,https://www.twitter.com/PD4Congress,PD4Congress
1254,Sarah_Gad.csv,https://www.twitter.com/SarahGad2020,SarahGad2020
1255,Vedat_Gashi.csv,https://www.twitter.com/LegislatorGashi,LegislatorGashi
1256,Dakinya_Jefferson.csv,https://www.twitter.com/for_kinya,for_kinya
1257,Amane_Badhasso.csv,https://www.twitter.com/amane4congress,amane4congress
1258,Mike_Levin.csv,https://www.twitter.com/MikeLevin,MikeLevin
1259,Jeremy_Kauffman.csv,https://www.twitter.com/jeremykauffman,jeremykauffman
1260,Casey_Askar.csv,https://www.twitter.com/CaseyAskar,CaseyAskar
1261,Anthony_Dilizia.csv,https://www.twitter.com/DiLiziaForCT,DiLiziaForCT
1262,Melquiades_Gagarin.csv,https://www.twitter.com/MelforProgress,MelforProgress
1263,Anthony_Sabatini.csv,https://www.twitter.com/AnthonySabatini,AnthonySabatini
1264,Amber_Hunter.csv,https://www.twitter.com/ElectAmberDH,ElectAmberDH
1265,Kerry_Zeiler.csv,https://www.twitter.com/zeilerkerry,zeilerkerry
1266,Mayra_Flores.csv,https://www.twitter.com/MayraFlores2022,MayraFlores2022
1267,Ravin_Pierre.csv,https://www.twitter.com/PIERREProgress,PIERREProgress
1268,Charles_Booker.csv,https://www.twitter.com/Booker4KY,Booker4KY
1269,Denton_Lee.csv,https://www.twitter.com/DentonLeeNC,DentonLeeNC
1270,Mark_Turley.csv,https://www.twitter.com/TurleyForSenate,TurleyForSenate
1271,Christopher_Scurry.csv,https://www.twitter.com/ScurryLaw,ScurryLaw
1272,Aftab_Pureval.csv,https://www.twitter.com/AftabPureval,AftabPureval
1273,Rick_Stewart.csv,https://www.twitter.com/RickStewart,RickStewart
1274,Emily_Rafi.csv,https://www.twitter.com/EmilyRafiMI03,EmilyRafiMI03
1275,Shenita_Cleveland.csv,https://www.twitter.com/ClevelandFor30,ClevelandFor30
1276,Jeffrey_Boone.csv,https://www.twitter.com/CongressBoone,CongressBoone
1277,Kaynen_Pellegrino.csv,https://www.twitter.com/RCVAlabama,RCVAlabama
1278,Travis_Ekbom.csv,https://www.twitter.com/TravisEkbom,TravisEkbom
1279,Michael_Sisco.csv,https://www.twitter.com/MichaelSiscoWV,MichaelSiscoWV
1280,Flint_Christensen.csv,https://www.twitter.com/fb_jailbreak,fb_jailbreak
1281,Clark_Bossert.csv,https://www.twitter.com/clark_bossert,clark_bossert
