,filename,link,id
900,Kurt_Winstead.csv,https://www.twitter.com/KurtWinstead,KurtWinstead
901,Dennis_Baker.csv,https://www.twitter.com/DennisLBaker,DennisLBaker
902,Jerry_Trooien.csv,https://www.twitter.com/Trooien4Senate,Trooien4Senate
903,Vennia_Francois.csv,https://www.twitter.com/Vennia4Congress,Vennia4Congress
904,Ann_Kirkpatrick.csv,https://www.twitter.com/Ann_Kirkpatrick,Ann_Kirkpatrick
905,Scott_Vieira.csv,https://www.twitter.com/ForVieira,ForVieira
906,Theresa_Gavarone.csv,https://www.twitter.com/theresagavarone,theresagavarone
907,James_Myles.csv,https://www.twitter.com/Myles11CD,Myles11CD
908,Maud_Maron.csv,https://www.twitter.com/MaudMaron4NYC,MaudMaron4NYC
909,Margaret_Hassan.csv,https://www.twitter.com/Maggie_Hassan,Maggie_Hassan
910,Leif_Johnson.csv,https://www.twitter.com/Leif4Congress,Leif4Congress
911,Kevin_Cookingham.csv,https://www.twitter.com/KevCookingham,KevCookingham
912,Laura_Pichardo.csv,https://www.twitter.com/LauraPichardoNC,LauraPichardoNC
913,Mike_Clancy.csv,https://www.twitter.com/Clancy4Congress,Clancy4Congress
914,Reagan_Dunn.csv,https://www.twitter.com/reagandunn,reagandunn
915,Emmanuel_Morel.csv,https://www.twitter.com/egmorel1960,egmorel1960
916,Ruth_Edmonds.csv,https://www.twitter.com/RuthEdmondsOH,RuthEdmondsOH
917,Raymond_Reed.csv,https://www.twitter.com/RayReedMO,RayReedMO
918,Victoria_Spartz.csv,https://www.twitter.com/Victoria_Spartz,Victoria_Spartz
919,Lindsey_Graham.csv,https://www.twitter.com/LindseyGrahamSC,LindseyGrahamSC
920,Harpreet_Chima.csv,https://www.twitter.com/harpreetchima,harpreetchima
921,Luke_Mixon.csv,https://www.twitter.com/LukeMixonLA,LukeMixonLA
922,Lydia_Bean.csv,https://www.twitter.com/LydiaBeanTexas,LydiaBeanTexas
923,Trevor_Fuller.csv,https://www.twitter.com/fullerfornc,fullerfornc
924,Marlene_Tapper.csv,https://www.twitter.com/marlene_tapper,marlene_tapper
925,Solomon_Goldiamond.csv,https://www.twitter.com/Goldiamondfor44,Goldiamondfor44
926,Sery_Kim.csv,https://www.twitter.com/seryfortexas,seryfortexas
927,Michael_Franken.csv,https://www.twitter.com/FrankenforIowa,FrankenforIowa
928,Mable_Thomas.csv,https://www.twitter.com/AbleMable56,AbleMable56
929,Jay_Obernolte.csv,https://www.twitter.com/TeamObernolte,TeamObernolte
930,Mark_Sweeney.csv,https://www.twitter.com/for_sweeney,for_sweeney
931,Ruben_Gallego.csv,https://www.twitter.com/RubenGallego,RubenGallego
932,Diane_Sare.csv,https://www.twitter.com/DianeSare,DianeSare
