,filename,link,id
1800,Max_Steiner.csv,https://www.twitter.com/MaxSteinerCA,MaxSteinerCA
1801,Kevin_Washington.csv,https://www.twitter.com/kevin4virginia,kevin4virginia
1802,Mark_Warner.csv,https://www.twitter.com/MarkWarnerVa,MarkWarnerVa
1803,Reginald_Keys.csv,https://www.twitter.com/Keys_2020,Keys_2020
1804,John_Sharkey.csv,https://www.twitter.com/johnsharkey2022,johnsharkey2022
1805,Andy_Levin.csv,https://www.twitter.com/Andy_Levin,Andy_Levin
1806,Christian_Collins.csv,https://www.twitter.com/collinsfortx,collinsfortx
1807,Barry_Grissom.csv,https://www.twitter.com/barrygrissomks,barrygrissomks
1808,Kamala_Harris.csv,https://www.twitter.com/KamalaHarris,KamalaHarris
1809,Pete_Buttigieg.csv,https://www.twitter.com/PeteForAmerica,PeteForAmerica
1810,Eric_Earhart.csv,https://www.twitter.com/EricJEarhart,EricJEarhart
1811,Jay_Inslee.csv,https://www.twitter.com/JayInslee,JayInslee
1812,Nelson_Ijih.csv,https://www.twitter.com/NelsonIjih,NelsonIjih
1813,Raymond_Juliano.csv,https://www.twitter.com/RayJuliano79,RayJuliano79
1814,Bhavini_Patel.csv,https://www.twitter.com/PatelForPA,PatelForPA
1815,Royce_White.csv,https://www.twitter.com/roycewhiteus,roycewhiteus
1816,Rishi_Kumar.csv,https://twitter.com/rishikumar1,rishikumar1
1817,Victoria_Alexander.csv,https://www.twitter.com/Alexander4Cong1,Alexander4Cong1
1818,Matthew_Bjelobrk.csv,https://www.twitter.com/mattb2020vision,mattb2020vision
1819,Helen_Horvath.csv,https://www.twitter.com/forhorvath,forhorvath
1820,Amy_Klobuchar.csv,https://www.twitter.com/amyklobuchar,amyklobuchar
1821,Adam_Gentle.csv,https://www.twitter.com/adammgentle,adammgentle
1822,Cenk_Uygur.csv,https://www.twitter.com/cenkuygur,cenkuygur
1823,Anthony_Tristan.csv,https://www.twitter.com/anthonyjtristan,anthonyjtristan
1824,George_Abuzeid.csv,https://www.twitter.com/GeorgeAbuzeidSC,GeorgeAbuzeidSC
1825,Julianne_Benzel.csv,https://www.twitter.com/Benzel4Congress,Benzel4Congress
1826,Russell_Fry.csv,https://www.twitter.com/RussellFrySC,RussellFrySC
1827,Terry_Namkung.csv,https://www.twitter.com/TerryNamkung,TerryNamkung
1828,Carlos_Marcano.csv,https://twitter.com/_carlos_2020_,_carlos_2020_
1829,Zahra_Karinshak.csv,https://www.twitter.com/votezahra,votezahra
1830,Donna_Imam.csv,https://www.twitter.com/donnaimamTX,donnaimamTX
1831,Gareth_Gilsdorf.csv,https://www.twitter.com/GilsdorfGareth,GilsdorfGareth
1832,Suraj_Patel.csv,https://www.twitter.com/surajpatelnyc,surajpatelnyc
1833,Mikayla_Ridley.csv,https://www.twitter.com/RidleyForNY22,RidleyForNY22
1834,Brad_Wenstrup.csv,https://www.twitter.com/bradwenstrup,bradwenstrup
1835,Utam_Paul.csv,https://www.twitter.com/utam_paul,utam_paul
1836,Ricardo_Villarreal.csv,https://www.twitter.com/RVillarrealTX21,RVillarrealTX21
1837,Ashley_Ward.csv,https://www.twitter.com/Ward4NC,Ward4NC
1838,Isaac_Holyk.csv,https://www.twitter.com/voteholyk,voteholyk
1839,Ian_Smith.csv,https://www.twitter.com/iansmithfitness,iansmithfitness
1840,James_Tomshay.csv,https://www.twitter.com/JTomshay,JTomshay
1841,Mauricus_Brown.csv,https://www.twitter.com/MoeBrownSC,MoeBrownSC
1842,Amy_Vilela.csv,https://www.twitter.com/amy4thepeople,amy4thepeople
1843,David_Cornejo.csv,https://www.twitter.com/dcornejo,dcornejo
1844,Betsy_Londrigan.csv,https://www.twitter.com/BetsyforIL,BetsyforIL
1845,Doc_Shelby.csv,https://www.twitter.com/docshelby2022,docshelby2022
1846,Jameson_Ellis.csv,https://www.twitter.com/thejamesonellis,thejamesonellis
1847,Earl_Blumenauer.csv,https://www.twitter.com/repblumenauer,repblumenauer
1848,Barry_Loudermilk.csv,https://www.twitter.com/standwithbarry,standwithbarry
1849,Samantha_Meadows.csv,https://www.twitter.com/SMeadows4OH2,SMeadows4OH2
1850,Hector_Oseguera.csv,https://www.twitter.com/Oseguera2020,Oseguera2020
1851,Jonathan_Simpson.csv,https://www.twitter.com/realjdsimpson,realjdsimpson
1852,Eugene_Depasquale.csv,https://www.twitter.com/DePasqualePA,DePasqualePA
1853,Eric_Curry.csv,https://www.twitter.com/ericcurrysf,ericcurrysf
1854,Alan_Shank.csv,https://www.twitter.com/shank_al,shank_al
1855,David_Biery.csv,https://www.twitter.com/biery4ussenate,biery4ussenate
1856,Daniel_Theron.csv,https://www.twitter.com/petertheron,petertheron
1857,Erica_Smith.csv,https://www.twitter.com/EricaforUS,EricaforUS
1858,Alexis_Johnson.csv,https://www.twitter.com/alexisjohnsonnm,alexisjohnsonnm
1859,Queen_Johnson.csv,https://www.twitter.com/Queenjohnson_,Queenjohnson_
1860,Clay_Wagner.csv,https://www.twitter.com/CongressClay,CongressClay
1861,David_Canepa.csv,https://www.twitter.com/davidcanepa,davidcanepa
1862,Tracy_Wright.csv,https://www.twitter.com/TracyJusticeWr1,TracyJusticeWr1
1863,Alex_Stovall.csv,https://www.twitter.com/Alexforarizona,Alexforarizona
1864,Matt_Rosendale.csv,https://www.twitter.com/MattForMontana,MattForMontana
1865,Colin_Schmitt.csv,https://www.twitter.com/colinschmitt,colinschmitt
1866,Sean_Thorne.csv,https://www.twitter.com/SeanThorneAK,SeanThorneAK
1867,Carolyn_Long.csv,https://twitter.com/ElectLong,ElectLong
1868,Grace_Meng.csv,https://www.twitter.com/grace4ny,grace4ny
1869,Shannel_Pittman.csv,https://www.twitter.com/ElectShannel,ElectShannel
1870,Maxwell_Bero.csv,https://twitter.com/beroforcongress,beroforcongress
1871,Nathan_Clay.csv,https://www.twitter.com/NathanClayCO,NathanClayCO
1872,Adnan_Dhahir.csv,https://www.twitter.com/adnan_dhahir,adnan_dhahir
1873,Delia_Ramirez.csv,https://www.twitter.com/Delia4Congress,Delia4Congress
1874,Christina_Bohannan.csv,https://www.twitter.com/BohannanIowa,BohannanIowa
1875,Rashida_Tlaib.csv,https://www.twitter.com/RashidaTlaib,RashidaTlaib
1876,Craig_Riedel.csv,https://www.twitter.com/craig_riedel,craig_riedel
1877,Stephen_Kocen.csv,https://www.twitter.com/Kocen4Congress,Kocen4Congress
1878,Jennifer_Kiggans.csv,https://www.twitter.com/JenKiggans,JenKiggans
1879,Joel_Newby.csv,https://www.twitter.com/NewbyOH15,NewbyOH15
1880,Mitchell_Swan.csv,https://www.twitter.com/swan4congress,swan4congress
1881,Eddy_Aragon.csv,https://www.twitter.com/Eddy4abq,Eddy4abq
1882,Danelle_Dodge.csv,https://www.twitter.com/votedodge,votedodge
1883,Lee_Zeldin.csv,https://www.twitter.com/leezeldin,leezeldin
1884,Patrick_Malley.csv,https://www.twitter.com/patrickamalley,patrickamalley
1885,Edward_Markey.csv,https://www.twitter.com/EdMarkey,EdMarkey
1886,Andrew_Badger.csv,https://www.twitter.com/BadgerforUtah,BadgerforUtah
1887,Arthur_Dixon.csv,https://www.twitter.com/ArthurDixonTX,ArthurDixonTX
1888,Mike_Rakebrandt.csv,https://www.twitter.com/mike4congress2,mike4congress2
1889,Ruth_Gao.csv,https://www.twitter.com/ruthgao4ky,ruthgao4ky
1890,Angela_Cunningham.csv,https://www.twitter.com/ForCunningham,ForCunningham
1891,Gina_Ciarcia.csv,https://www.twitter.com/GinaCiarcia,GinaCiarcia
1892,Debbie_Dingell.csv,https://www.twitter.com/debdingell,debdingell
1893,Jim_Lamon.csv,https://www.twitter.com/jim_lamon,jim_lamon
1894,Brett_Guillory.csv,https://www.twitter.com/BGuilloryForTX,BGuilloryForTX
1895,Emily_Robinson.csv,https://www.twitter.com/robinsonazcd4,robinsonazcd4
1896,Mike_Lipetri.csv,https://www.twitter.com/TheMikeLiPetri,TheMikeLiPetri
1897,James_Ellars.csv,https://www.twitter.com/Ellars,Ellars
1898,April_Becker.csv,https://www.twitter.com/VoteAprilBecker,VoteAprilBecker
1899,Jim_Francis.csv,https://twitter.com/JimFrancisLA01,JimFrancisLA01
1900,Brad_Mole.csv,https://www.twitter.com/Brad4Sc1,Brad4Sc1
1901,Thomasina_Marsili.csv,https://www.twitter.com/Hope_IN8,Hope_IN8
1902,James_Marter.csv,https://www.twitter.com/marter4congress,marter4congress
1903,Sandra_Choi.csv,https://www.twitter.com/sandraforqueens,sandraforqueens
1904,Patrick_Nelson.csv,https://www.twitter.com/PatFNelson,PatFNelson
1905,Reema_Rasool.csv,https://www.twitter.com/reemarasool,reemarasool
1906,Gerald_Dickinson.csv,https://www.twitter.com/JerrySDickinson,JerrySDickinson
1907,Morgun_Sholty.csv,https://www.twitter.com/MorgunSholtyNV,MorgunSholtyNV
1908,Amit_Lal.csv,https://www.twitter.com/lalforcongress,lalforcongress
1909,Conrad_Reynolds.csv,https://www.twitter.com/colonelreynolds,colonelreynolds
1910,Sara_Gideon.csv,https://www.twitter.com/SaraGideon,SaraGideon
1911,Roger_Wicker.csv,https://www.twitter.com/RogerWicker,RogerWicker
1912,Ruth_Papazian.csv,https://twitter.com/papazian2020,papazian2020
1913,David_Kustoff.csv,https://www.twitter.com/DavidKustoff,DavidKustoff
1914,Jason_Minnicozzi.csv,https://www.twitter.com/JasonForNC,JasonForNC
1915,Theodore_Deutch.csv,https://www.twitter.com/TedDeutch,TedDeutch
1916,Laique_Rehman.csv,https://www.twitter.com/LaiqueRehman1,LaiqueRehman1
1917,Brian_Burley.csv,https://www.twitter.com/Burley4Congress,Burley4Congress
1918,Nick_Freitas.csv,https://www.twitter.com/TeamNickVA,TeamNickVA
1919,Rebecca_Cingolani.csv,https://www.twitter.com/RCforSC,RCforSC
1920,Cameron_Moquin.csv,https://www.twitter.com/Cameron_moquin,Cameron_moquin
1921,Teresa_Montseny.csv,https://www.twitter.com/montsenyt,montsenyt
1922,Vic_Degrammont.csv,https://www.twitter.com/votedegrammont,votedegrammont
1923,Jared_Huffman.csv,https://www.twitter.com/JaredHuffman,JaredHuffman
1924,Kandiss_Taylor.csv,https://www.twitter.com/KandissTaylor,KandissTaylor
1925,Roger_Polack.csv,https://www.twitter.com/RogerforWI,RogerforWI
1926,Terri_Sewell.csv,https://www.twitter.com/Sewell4Congress,Sewell4Congress
1927,Stevan_Porter.csv,https://twitter.com/porter4us,porter4us
1928,Ian_Todd.csv,https://www.twitter.com/IanToddforMN,IanToddforMN
1929,Joshua_Logsdon.csv,https://www.twitter.com/JoshforArizona,JoshforArizona
1930,Hirsh_Singh.csv,https://www.twitter.com/HirshSingh,HirshSingh
1931,Shadi_Ayyas.csv,https://www.twitter.com/ayyas2022,ayyas2022
1932,Jared_Golden.csv,https://www.twitter.com/golden4congress,golden4congress
1933,Julie_Oliver.csv,https://twitter.com/JulieForTX25,JulieForTX25
1934,Joan_Farr.csv,https://www.twitter.com/JoanEFarr,JoanEFarr
1935,Aaron_Sims.csv,https://www.twitter.com/simsfornevada,simsfornevada
1936,Matthew_Overton.csv,https://www.twitter.com/Matthew35928899,Matthew35928899
1937,Gina_Smith.csv,https://www.twitter.com/drgina_smith,drgina_smith
1938,Harriet_Hageman.csv,https://www.twitter.com/HagemanforWY,HagemanforWY
1939,Carlos_Gimenez.csv,https://www.twitter.com/CarlosGimenezFL,CarlosGimenezFL
1940,Mark_Pukita.csv,https://www.twitter.com/mpukita,mpukita
1941,Stephanie_Rimmer.csv,https://www.twitter.com/Rimmer4Congress,Rimmer4Congress
1942,Joe_Cunningham.csv,https://www.twitter.com/JoeCunninghamSC,JoeCunninghamSC
1943,Jonathan_Madison.csv,https://www.twitter.com/JEMadison,JEMadison
1944,Junaid_Ahmed.csv,https://www.twitter.com/JunaidForUs,JunaidForUs
1945,Matt_Gurtler.csv,https://www.twitter.com/MatthewGurtler,MatthewGurtler
1946,Katelyn_Lee.csv,https://www.twitter.com/leecommakatelyn,leecommakatelyn
1947,Timothy_Shepard.csv,https://www.twitter.com/TShepard4MO,TShepard4MO
1948,James_Tarantin.csv,https://www.twitter.com/JamesTarantin,JamesTarantin
1949,Michael_Steele.csv,https://www.twitter.com/j_senate,j_senate
1950,Troy_Waymaster.csv,https://www.twitter.com/troywaymaster,troywaymaster
1951,Christopher_Armitage.csv,https://twitter.com/RealArmi,RealArmi
1952,Chris_Ekstrom.csv,https://www.twitter.com/ekstromfortexas,ekstromfortexas
1953,Rhonda_Furin.csv,https://www.twitter.com/RhondaFurin,RhondaFurin
1954,Sarah_Morgenthau.csv,https://www.twitter.com/SarahForRI,SarahForRI
1955,John_Weston.csv,https://www.twitter.com/KaelWeston,KaelWeston
1956,Kerry_Raheb.csv,https://www.twitter.com/RAHEBFORSENATE,RAHEBFORSENATE
1957,Donnie_Palmer.csv,https://www.twitter.com/Donnieplmr,Donnieplmr
1958,Kirsten_Gillibrand.csv,https://www.twitter.com/SenGillibrand,SenGillibrand
1959,Dave_Muhlbauer.csv,https://www.twitter.com/davemuhlbauer,davemuhlbauer
1960,Brad_Pfaff.csv,https://www.twitter.com/pfaff4congress,pfaff4congress
1961,Katie_Dean.csv,https://www.twitter.com/ElectKatieDean,ElectKatieDean
1962,Robert_Paveza.csv,https://www.twitter.com/RobPavezaAZ,RobPavezaAZ
1963,Siela_Bynoe.csv,https://www.twitter.com/Bynoe4Congress,Bynoe4Congress
1964,Joseph_Kennedy.csv,https://www.twitter.com/joekennedy,joekennedy
1965,Elijah_Norton.csv,https://www.twitter.com/NortonforAZ,NortonforAZ
1966,Nikema_Williams.csv,https://www.twitter.com/NikemaWilliams,NikemaWilliams
1967,Earl_Childress.csv,https://www.twitter.com/EarlChildress,EarlChildress
1968,Gregory_Wheeler.csv,https://www.twitter.com/Greg4Ohio,Greg4Ohio
1969,Rachel_Kinsey.csv,https://www.twitter.com/kinsey4congress,kinsey4congress
1970,Matthew_Jette.csv,https://www.twitter.com/Jette2022,Jette2022
1971,Peter_Alcorn.csv,https://www.twitter.com/PeterAlcorn1,PeterAlcorn1
1972,Helen_Qiu.csv,https://www.twitter.com/Helen4NY,Helen4NY
1973,Abe_Garcia.csv,https://www.twitter.com/friendsabe,friendsabe
1974,Kevin_Blalock.csv,https://www.twitter.com/BlalockFor,BlalockFor
1975,Antoine_Pierce.csv,https://www.twitter.com/AntoinePierce,AntoinePierce
1976,Keisha_Waites.csv,https://www.twitter.com/keisha_waites,keisha_waites
1977,Johanna_Ellerup.csv,https://www.twitter.com/JohannaKristn7,JohannaKristn7
1978,David_Holden.csv,https://twitter.com/holden2018,holden2018
1979,Benjamin_Larivee.csv,https://www.twitter.com/lariveeforaz,lariveeforaz
1980,Desiree_Tims.csv,https://www.twitter.com/TimsDesiree,TimsDesiree
1981,Ann_Wagner.csv,https://www.twitter.com/AnnLWagner,AnnLWagner
1982,Antonio_Swad.csv,https://www.twitter.com/swadforcongress,swadforcongress
1983,Robin_Wilt.csv,https://www.twitter.com/WiltForCongress,WiltForCongress
1984,Vicky_Hartzler.csv,https://www.twitter.com/VickyHartzlerMO,VickyHartzlerMO
1985,Yana_Ludwig.csv,https://www.twitter.com/forwyo,forwyo
1986,Jessica_Cisneros.csv,https://www.twitter.com/JCisnerosTX,JCisnerosTX
