,filename,link,id
0,Christina_Hagan.csv,https://www.twitter.com/RepHagan,RepHagan
1,Jessi_Ebben.csv,https://www.twitter.com/JessiEbbenWI,JessiEbbenWI
2,Rickey_Williams.csv,https://www.twitter.com/rickey4congress,rickey4congress
3,Jimmy_Rodriguez.csv,https://www.twitter.com/PythonRodriguez,PythonRodriguez
4,Joanna_Harbour.csv,https://www.twitter.com/joanna4oregon,joanna4oregon
5,Chuck_Eddy.csv,https://www.twitter.com/chuckeddy,chuckeddy
6,Nabilah_Islam.csv,https://www.twitter.com/NabilahforGA07,NabilahforGA07
7,Zachary_Raknerud.csv,https://www.twitter.com/ZachforND,ZachforND
8,Marquita_Bradshaw.csv,https://twitter.com/Bradshaw2020,Bradshaw2020
9,Morris_Davis.csv,https://www.twitter.com/MoeNc11,MoeNc11
10,John_Cowan.csv,https://www.twitter.com/JohnCowanGA,JohnCowanGA
11,Eleanor_Norton.csv,https://www.twitter.com/eleanor4dc,eleanor4dc
12,Lorie_Friend.csv,https://www.twitter.com/LorieFriendGOP,LorieFriendGOP
13,Troy_Downing.csv,https://www.twitter.com/TroyDowningMT,TroyDowningMT
14,Brandon_Michon.csv,https://www.twitter.com/BrandonMichon,BrandonMichon
15,Jesse_Reising.csv,https://www.twitter.com/JesseReisingIL,JesseReisingIL
16,Brent_Hennrich.csv,https://www.twitter.com/bhennrich,bhennrich
17,Mark_Ramsey.csv,https://www.twitter.com/RAMSEYforTXCD38,RAMSEYforTXCD38
18,William_Burleson.csv,https://www.twitter.com/Burleson4USRep,Burleson4USRep
19,Nicolaus_Sleister.csv,https://www.twitter.com/NICK4WA,NICK4WA
20,Lynda_Blanchard.csv,https://www.twitter.com/Blanchard4Gov,Blanchard4Gov
21,Sanjanetta_Barnes.csv,https://www.twitter.com/bsanjanetta,bsanjanetta
22,George_Petrilli.csv,https://www.twitter.com/GeorgePetrilli,GeorgePetrilli
23,Katie_Britt.csv,https://www.twitter.com/KatieBrittforAL,KatieBrittforAL
